26234	12.3638	
26321	10.1039	
26322	2.59948	
26323	4.05114	
26324	1.91107	
26331	2.4653	
26332	8.23289	
26333	0.0607359	
26334	2.20789	
31111	11.2631	
31112	9.27037	
31113	9.24959	
31114	9.13578	
31141	10.5204	
31142	10.3777	
31143	9.53996	
31144	11.7564	
31211	7.03266	
31212	4.92987	
31213	4.739	
31214	11.538	
31241	6.54363	
31242	5.75589	
31243	6.22537	
31244	10.505	
31312	0.618313	
31313	11.314	
31314	1.09339	
31344	7.30865	
32111	9.1965	
32112	9.1257	
32113	9.19141	
32114	10.4552	
32141	9.08404	
32142	12.4828	
32143	9.8023	
32144	9.75268	
32211	4.60954	
32212	2.61799	
32213	3.99947	
32214	11.5518	
32241	3.98912	
32242	5.23521	
32243	7.2411	
32244	12.2549	
32311	3.18917	
32312	0.00381196	
32313	10.0397	
32314	0.631072	
32342	1.0196	
32344	8.31744	
33111	8.55511	
33112	12.4247	
33113	8.65899	
33114	8.48836	
33121	8.35272	
33122	13.2294	
33123	8.90074	
33124	9.60058	
33131	9.37627	
33132	9.52346	
33133	7.16452	
33134	9.35491	
33141	9.71291	
33142	10.1887	
33143	7.26717	
33144	9.968	
33211	2.3173	
33212	1.97479	
33213	2.76724	
33214	12.038	
33221	10.723	
33222	2.44853	
33223	3.63443	
33224	2.29457	
33231	1.98661	
33232	3.63065	
33233	1.1025	
33234	11.3653	
33241	0.278275	
33242	1.75358	
33243	3.51541	
33244	11.2892	
33312	0.402112	
33314	3.88471	
33321	4.70511	
33332	4.61863	
33342	1.92247	
33343	6.87273	
33344	2.11352	
34121	11.2702	
34122	11.8318	
34123	11.2849	
34124	11.0769	
34131	9.92837	
34132	10.0056	
34133	9.46176	
34134	10.0219	
34221	1.17729	
34222	7.36516	
34223	3.67177	
34224	12.997	
34231	5.04933	
34232	2.91299	
34233	4.85235	
34234	11.1622	
34321	0.122232	
34322	8.30622	
34323	1.35687	
34324	2.15916	
34331	7.67326	
34332	0.457815	
34333	1.29636	
34334	0.279373	
35121	12.2997	
35122	12.0645	
35123	11.2142	
35124	13.8441	
35131	10.766	
35132	10.6633	
35133	9.5504	
35134	11.6443	
35221	5.83094	
35222	5.13132	
35223	7.39886	
35224	12.3674	
35231	4.81074	
35232	5.9707	
35233	8.50835	
35234	10.7125	
35322	2.33629	
35324	10.2782	
35331	8.18656	
35332	0.622563	
35333	1.53661	
36121	1.58492	
36122	1.80336	
36123	0.244279	
36124	12.5347	
36132	9.40596	
36134	2.46533	
36221	5.80359	
36222	6.58781	
36223	7.29612	
36224	13.4066	
36231	9.92553	
36232	8.14436	
36233	7.23842	
36234	5.13499	
36321	2.02496	
36322	1.66562	
36323	5.4699	
36324	9.11126	
36331	1.54355	
36332	1.09711	
36333	3.1298	
36334	8.94967	
41111	1.89473	
41114	10.7573	
41142	1.59697	
41143	0.398189	
41144	9.92892	
41211	4.266	
41212	6.35767	
41213	7.46735	
41214	11.556	
41241	5.53984	
41242	6.31744	
41243	11.7731	
41244	6.84481	
41311	1.1762	
41313	1.29159	
41314	9.58165	
41341	0.960121	
41342	1.67762	
41343	1.08104	
41344	9.27239	
41444	0.750632	
42111	9.43482	
42112	9.64101	
42113	8.06688	
42114	13.9552	
42141	11.9828	
42142	7.73802	
42143	6.72888	
42144	9.2055	
42211	2.38704	
42212	2.39139	
42213	4.88742	
42214	11.1564	
42241	5.20377	
42242	5.93787	
42243	6.54961	
42244	13.6356	
42311	1.15967	
42312	0.178111	
42313	1.08958	
42314	8.24942	
42341	8.07387	
42342	1.07052	
42343	1.42313	
42344	2.00612	
43111	13.1954	
43112	9.02085	
43113	9.00355	
43114	9.0457	
43141	9.46269	
43142	9.29191	
43143	9.04807	
43144	12.7941	
43211	2.17409	
43212	4.86933	
43213	5.94392	
43214	11.2586	
43241	4.19691	
43242	5.10185	
43243	5.16191	
43244	10.1023	
43311	0.467752	
43312	0.36293	
43313	11.4478	
43314	0.287026	
43341	0.7355	
43343	11.1701	
43344	0.419591	
44111	12.6122	
44112	9.22642	
44113	8.76228	
44114	8.73942	
44121	9.9549	
44122	12.7252	
44123	10.0862	
44124	10.1097	
44131	8.26739	
44132	9.32532	
44133	6.76468	
44134	8.89961	
44141	6.78006	
44142	7.47842	
44143	0.940477	
44144	7.04584	
44211	1.85403	
44212	1.64167	
44213	5.50558	
44214	12.0949	
44221	2.55482	
44222	3.85138	
44223	2.02633	
44224	12.8798	
44231	1.36858	
44232	0.745313	
44233	10.8145	
44234	1.58524	
44241	3.05869	
44242	2.49867	
44243	2.13705	
44244	9.83677	
44311	0.0056313	
44313	11.1856	
44314	0.546049	
44322	0.240118	
44323	1.09473	
44324	3.9352	
44333	0.993526	
44334	3.24847	
44341	3.95422	
44342	1.17766	
44344	0.132837	
45121	12.2127	
45122	9.35	
45123	9.31735	
45124	9.40612	
45131	9.9401	
45132	8.99017	
45133	9.03078	
45134	9.3289	
45221	5.17239	
45222	7.7434	
45223	2.36676	
45224	12.3634	
45231	4.82681	
45232	1.98844	
45233	3.38106	
45234	10.5455	
45321	0.943736	
45322	1.7806	
45323	12.2876	
45324	0.871769	
45331	6.4432	
45333	1.14073	
45334	0.603772	
46121	10.9262	
46122	10.6275	
46123	10.9822	
46124	14.4896	
46131	12.1974	
46132	8.89169	
46133	8.91129	
46134	8.86702	
46221	3.93378	
46222	8.43608	
46223	5.30955	
46224	12.5143	
46231	9.35126	
46232	6.81137	
46233	6.47795	
46234	5.27906	
46321	0.37891	
46322	0.96769	
46323	2.05357	
46324	9.46627	
46332	0.969763	
46333	2.13186	
46334	7.48364	
51211	3.68423	
51212	2.64011	
51213	4.53721	
51214	10.8563	
51241	6.24844	
51242	4.98617	
51243	4.87692	
51244	11.8863	
51311	1.1099	
51312	2.45593	
51313	5.18739	
51314	10.234	
51341	4.47546	
51342	1.02905	
51343	3.43438	
51344	8.98854	
51414	0.8244	
51444	1.20315	
52112	1.06595	
52114	9.0159	
52143	1.86858	
52144	11.2765	
52211	5.74981	
52212	6.97055	
52213	3.86541	
52214	10.7915	
52241	4.97708	
52242	4.07435	
52243	7.19623	
52244	12.3295	
52311	2.42449	
52312	0.811665	
52314	9.58042	
52341	8.5545	
52342	0.471539	
52343	1.73028	
52344	1.88891	
53111	14.7383	
53112	11.9676	
53113	11.959	
53114	11.9889	
53141	9.9045	
53142	11.6429	
53143	11.5576	
53144	13.4323	
53211	5.35678	
53212	4.30103	
53213	12.6253	
53214	4.28592	
53241	7.00982	
53242	4.07361	
53243	7.59094	
53244	11.7872	
53311	1.69703	
53312	0.368864	
53313	12.4828	
53314	1.63214	
53341	1.41774	
53342	9.65317	
53344	2.33107	
54111	11.3723	
54112	11.6464	
54113	11.3729	
54114	14.7772	
54141	10.9514	
54142	14.0729	
54143	11.0418	
54144	10.4085	
54211	3.57968	
54212	5.50911	
54213	13.405	
54214	3.23817	
54241	5.1465	
54242	3.03169	
54243	6.18022	
54244	10.101	
54312	0.592191	
54314	8.85016	
54342	1.19698	
54343	11.8651	
54344	0.24057	
55111	14.5718	
55112	11.5854	
55113	10.2859	
55114	11.1341	
55121	13.5386	
55122	10.5696	
55123	10.3608	
55124	9.95646	
55131	6.46955	
55132	7.05391	
55133	6.50851	
55134	6.57153	
55141	10.497	
55142	11.6216	
55143	9.53659	
55144	10.6367	
55211	2.33329	
55212	2.48196	
55213	12.0962	
55221	2.02391	
55222	11.2972	
55223	4.52744	
55224	6.15007	
55231	1.16354	
55232	1.65216	
55233	12.1357	
55234	2.70128	
55241	1.55128	
55242	1.52158	
55243	2.63197	
55244	11.0608	
55314	6.16926	
55323	1.0728	
55324	3.83484	
55332	0.0266242	
55334	3.94911	
55344	4.12549	
56121	12.6168	
56122	8.29151	
56123	8.5132	
56124	8.48696	
56131	3.66064	
56132	4.25998	
56133	6.02566	
56134	4.24211	
56221	13.0224	
56222	4.98229	
56223	4.37533	
56224	5.05719	
56231	2.87256	
56232	3.65008	
56233	3.43819	
56234	9.39171	
56322	0.100218	
56323	8.20992	
56324	1.46692	
56332	0.36161	
56334	4.91159	
61212	0.145744	
61213	12.8554	
61214	0.217162	
61222	2.42717	
61242	1.31236	
61243	1.12457	
61244	7.63239	
61311	1.40389	
61312	0.788274	
61314	10.2375	
61341	1.88724	
61342	0.262738	
61343	1.58704	
61344	8.29666	
61412	0.0594422	
61414	1.31552	
61442	0.0324069	
61444	0.356476	
62211	3.64751	
62212	1.29433	
62214	10.4389	
62241	3.96137	
62242	0.719195	
62243	13.8027	
62244	1.01214	
62311	8.46557	
62313	0.936153	
62314	0.890256	
62341	7.50598	
62342	0.722021	
62343	2.96625	
62344	2.21436	
62414	0.118397	
62441	0.0393056	
63113	5.7893	
63114	0.860726	
63142	1.37217	
63144	7.60596	
63211	2.09447	
63212	4.34926	
63213	13.8768	
63214	0.796782	
63241	0.994252	
63242	4.65513	
63243	6.49948	
63244	11.4707	
63312	1.08551	
63313	0.574943	
63314	5.86644	
63341	1.13308	
63343	1.20657	
63344	9.51423	
64111	3.40779	
64112	3.55981	
64113	2.40227	
64114	14.2248	
64141	2.88281	
64142	12.0105	
64143	2.12772	
64144	3.36025	
64211	2.2665	
64212	4.83789	
64213	2.62164	
64214	11.2169	
64241	2.29331	
64242	2.09927	
64243	13.2142	
64244	2.06335	
64311	0.00855496	
64314	5.1716	
64344	6.82866	
65111	8.0855	
65112	8.20793	
65113	6.61683	
65114	16.6486	
65141	7.2355	
65142	8.52176	
65143	7.32486	
65144	11.4164	
65211	1.78799	
65212	2.39266	
65213	3.26705	
65214	11.6653	
65242	1.25588	
65243	3.71051	
65244	8.63331	
65311	0.480581	
65314	5.56322	
65342	0.0134454	
65343	8.23469	
65344	0.754086	
66111	9.74102	
66112	4.76288	
66113	2.01988	
66114	0.179408	
66121	11.9087	
66122	3.9431	
66123	4.81274	
66124	4.71444	
66131	5.52282	
66132	6.23465	
66133	7.90455	
66134	4.97078	
66141	1.37848	
66142	1.4867	
66143	0.0742424	
66144	7.66641	
66211	0.582931	
66212	1.11772	
66213	1.39163	
66214	10.4199	
66221	1.80105	
66222	0.38847	
66223	1.15754	
66224	7.94581	
66232	0.4727	
66233	1.18242	
66234	7.63329	
66242	0.586022	
66243	1.32724	
66244	3.52503	
66312	1.82095	
66314	0.115413	
66324	1.86344	
66334	1.55451	
66341	0.165604	
66344	1.01379	
71344	0.30426	
